"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Length","type_value_Longball","type_value_ThrowIn","type_value_Chipped","type_value_Cross","type_value_HeadPass","type_value_LayOff","type_value_Head","type_value_OppositeRelatedEvent","type_value_MissLeft","type_value_CornerTaken","type_value_Defensive","type_value_Offensive","type_value_GoalKick","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_LowLeft","type_value_LeftFoot","type_value_BoxCentre","type_value_GoalMouthY","type_value_RegularPlay","type_value_BlockedY","type_value_SixYardBlock","type_value_Volley","type_value_Assisted","type_value_Blocked","type_value_FirstTouch","type_value_GoalMouthZ","type_value_BlockedX","type_value_RelatedEventId","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_BoxLeft","type_value_RightFoot","type_value_LowRight","type_value_Foul","type_value_FreekickTaken","type_value_KeeperThrow","type_value_LastMan","type_value_DivingSave","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveInTheBox","type_value_BoxRight","type_value_LowCentre","type_value_ParriedSafe","type_value_StandingSave","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LeadingToAttempt","type_value_IndividualPlay","type_value_MissHigh","type_value_OutOfBoxCentre","type_value_BlockedCross","type_value_MissRight","type_value_FromCorner","type_value_DirectFreekick","type_value_Throughball","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_KeeperSaveObox","type_value_HighCentre","type_value_Collected","type_value_Yellow","type_value_IntentionalGoalAssist","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_HighLeft","type_value_FastBreak","value_Zone","value_Angle","value_PassEndY","value_PassEndX","value_Length","value_Longball","value_ThrowIn","value_Chipped","value_Cross","value_HeadPass","value_LayOff","value_Head","value_OppositeRelatedEvent","value_MissLeft","value_CornerTaken","value_Defensive","value_Offensive","value_GoalKick","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_LowLeft","value_LeftFoot","value_BoxCentre","value_GoalMouthY","value_RegularPlay","value_BlockedY","value_SixYardBlock","value_Volley","value_Assisted","value_Blocked","value_FirstTouch","value_GoalMouthZ","value_BlockedX","value_RelatedEventId","value_OutfielderBlock","value_ThrowinSetPiece","value_BoxLeft","value_RightFoot","value_LowRight","value_Foul","value_FreekickTaken","value_KeeperThrow","value_LastMan","value_DivingSave","value_Hands","value_ParriedDanger","value_KeeperSaveInTheBox","value_BoxRight","value_LowCentre","value_ParriedSafe","value_StandingSave","value_GoalDisallowed","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LeadingToAttempt","value_IndividualPlay","value_MissHigh","value_OutOfBoxCentre","value_BlockedCross","value_MissRight","value_FromCorner","value_DirectFreekick","value_Throughball","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_KeeperSaveObox","value_HighCentre","value_Collected","value_Yellow","value_IntentionalGoalAssist","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_HighLeft","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,8,0,33,345,60.27,40.596,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,101374,61.845,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2718976819,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","1.28","67.5","58.9","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",5,"John Stones","DC",TRUE,0.448059257992547,0,73.4614394316698,"J. Stones",11,2,"England",11
12,9,0,37,345,61.635,46.58,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,338497,67.62,59.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616666666666667,2718976849,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","1.14","87.8","64.4","14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",19,"Angel Gomes","DMC",TRUE,-0.21189683319615,0,65.4853661385927,"A. Gomes",12,2,"England",12
13,9.5,0,39.5,345,67.62,59.704,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,113069,89.565,55.76,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0.658333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",10,"Jack Grealish","AMC",TRUE,0,18.6863479739351,-10.188546421764,"J. Grealish",13,2,"England",13
14,10,0,42,345,89.565,55.76,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,113069,92.61,58.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2718976881,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.79","86.5","88.2","4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",10,"Jack Grealish","AMC",TRUE,-1.0622688741571,0,45.140775587759,"J. Grealish",14,2,"England",14
15,10.5,0,43.5,345,92.61,58.82,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,349669,101.22,58.48,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",11,"Anthony Gordon","AML",TRUE,0,2.97054600117502,-2.26137614867538,"A. Gordon",15,2,"England",15
16,11,0,45,345,101.22,58.48,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,349669,95.13,50.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2718976901,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.08","73.8","90.6","10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",11,"Anthony Gordon","AML",TRUE,5.8138864528038,0,-126.281972318448,"A. Gordon",16,2,"England",16
17,11.5,0,47,345,95.13,50.184,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,113069,92.295,47.124,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,0.783333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",10,"Jack Grealish","AMC",TRUE,0,0.689968629388115,-132.814199193224,"J. Grealish",17,2,"England",17
18,12,0,49,345,92.295,47.124,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,113069,81.48,50.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816666666666667,2718976919,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","2.86","73.9","77.6","11.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",10,"Jack Grealish","AMC",TRUE,-10.3225083284009,0,163.868654393227,"J. Grealish",18,2,"England",18
19,12.5,0,49.5,345,81.48,50.252,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,338497,77.385,49.164,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",19,"Angel Gomes","DMC",TRUE,0,-2.91575306348769,-165.120846467473,"A. Gomes",19,2,"England",19
20,13,0,50,345,77.385,49.164,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,338497,70.56,39.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,2718976945,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.11","57.6","67.2","12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",19,"Angel Gomes","DMC",TRUE,-3.32106610460237,0,-124.324210509107,"A. Gomes",20,2,"England",20
21,13.5,0,52,345,70.56,39.168,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,101374,71.715,42.908,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",5,"John Stones","DC",TRUE,0,0.369188781027304,72.8380811971347,"J. Stones",21,2,"England",21
22,14,0,54,345,71.715,42.908,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,101374,70.35,56.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2718976963,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","1.67","83.2","67.0","13.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",5,"John Stones","DC",TRUE,-6.89934990624594,0,95.7031222111684,"J. Stones",22,2,"England",22
23,15,0,57,345,70.98,58.276,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,338497,75.81,63.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,2718976975,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.84","93.6","72.2","7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",19,"Angel Gomes","DMC",TRUE,0.187346414732055,0,48.0410846252146,"A. Gomes",23,2,"England",23
24,16,0,58,345,75.915,63.648,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,349669,62.58,65.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966666666666667,2718977027,0,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","3.02","96.0","59.6","13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",11,"Anthony Gordon","AML",TRUE,-11.1733272430704,0,173.022571057189,"A. Gordon",24,2,"England",24
25,16.5,1,1,345,62.58,65.28,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,338497,58.38,53.108,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1.01666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",19,"Angel Gomes","DMC",TRUE,0,2.3218111847327,-109.037210598463,"A. Gomes",25,2,"England",25
26,17,1,4,345,58.38,53.108,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,338497,48.93,38.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,2718977037,1,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.13","56.9","46.6","17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",19,"Angel Gomes","DMC",TRUE,-5.88204676867552,0,-123.245708704652,"A. Gomes",26,2,"England",26
27,18,1,5,345,48.93,38.692,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,101374,50.505,26.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08333333333333,2718977057,1,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.84","39.1","48.1","12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",5,"John Stones","DC",TRUE,1.26922106243036,0,-82.5861986460944,"J. Stones",27,2,"England",27
