"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_Length","type_value_PassEndX","type_value_PassEndY","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_LeadingToAttempt","type_value_BoxCentre","type_value_LeftFoot","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_FirstTouch","type_value_RegularPlay","type_value_MissHigh","type_value_GoalKick","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_LayOff","type_value_RightFoot","type_value_Cross","type_value_KeeperThrow","type_value_MissLeft","type_value_CornerTaken","type_value_ThrowIn","type_value_Foul","type_value_RelatedEventId","type_value_Yellow","type_value_FreekickTaken","type_value_Head","type_value_BlockedCross","type_value_BlockedX","type_value_LowCentre","type_value_BlockedY","type_value_FromCorner","type_value_Blocked","type_value_OutfielderBlock","type_value_Penalty","type_value_BigChance","type_value_HighRight","type_value_DivingSave","type_value_KeeperMissed","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_IndividualPlay","type_value_BoxRight","type_value_ParriedSafe","type_value_Feet","type_value_KeeperSaveInTheBox","type_value_OutOfBoxCentre","type_value_MissRight","type_value_IntentionalAssist","type_value_HighCentre","type_value_Hands","type_value_KeeperSaveObox","type_value_Throughball","type_value_OverRun","type_value_LowLeft","type_value_AerialFoul","type_value_DirectFreekick","type_value_LowRight","type_value_SetPiece","type_value_Volley","type_value_StandingSave","type_value_ParriedDanger","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighLeft","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_DeepBoxRight","type_value_HighClaim","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_Red","type_value_FastBreak","type_value_OtherBodyPart","value_Zone","value_Angle","value_Length","value_PassEndX","value_PassEndY","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_LeadingToAttempt","value_BoxCentre","value_LeftFoot","value_GoalMouthY","value_GoalMouthZ","value_FirstTouch","value_RegularPlay","value_MissHigh","value_GoalKick","value_Longball","value_HeadPass","value_Chipped","value_LayOff","value_RightFoot","value_Cross","value_KeeperThrow","value_MissLeft","value_CornerTaken","value_ThrowIn","value_Foul","value_RelatedEventId","value_Yellow","value_FreekickTaken","value_Head","value_BlockedCross","value_BlockedX","value_LowCentre","value_BlockedY","value_FromCorner","value_Blocked","value_OutfielderBlock","value_Penalty","value_BigChance","value_HighRight","value_DivingSave","value_KeeperMissed","value_ShotAssist","value_KeyPass","value_Assisted","value_IndividualPlay","value_BoxRight","value_ParriedSafe","value_Feet","value_KeeperSaveInTheBox","value_OutOfBoxCentre","value_MissRight","value_IntentionalAssist","value_HighCentre","value_Hands","value_KeeperSaveObox","value_Throughball","value_OverRun","value_LowLeft","value_AerialFoul","value_DirectFreekick","value_LowRight","value_SetPiece","value_Volley","value_StandingSave","value_ParriedDanger","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighLeft","value_BigChanceCreated","value_IntentionalGoalAssist","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_DeepBoxRight","value_HighClaim","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","value_TeamPlayerFormation","value_Red","value_FastBreak","value_OtherBodyPart","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,10,0,39,838,3.57,35.7,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 216, 218)",TRUE,90811,56.91,33.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,2737224003,0,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","6.24","53.4","54.2","49.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",1,"Jasper Cillessen","GK",TRUE,53.3494378658592,0,-2.55481004584674,"J. Cillessen",11,1,"Las Palmas",11
12,8,0,42,55,47.04,35.224,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,425591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2737224007,0,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",3,"Cristhian Mosquera","DC",TRUE,0,0,NA,"C. Mosquera",12,1,"Las Palmas",12
13,11,0,42,838,57.96,32.776,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,380655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2737224011,0,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",37,"Fabio Silva","FW",TRUE,0,0,NA,"F. Silva",13,1,"Las Palmas",13
14,9,0,42,55,45.045,35.972,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,425591,63.42,38.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2737224023,0,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.16","18.6","60.4","57.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",3,"Cristhian Mosquera","DC",TRUE,18.1201650028362,0,9.04162543028896,"C. Mosquera",14,1,"Las Palmas",14
15,12,0,43,838,37.485,27.472,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,411914,54.6,33.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716666666666667,2737224033,0,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.33","18.1","52.0","49.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",29,"Dario Essugo","DMC",TRUE,17.4252736544709,0,18.8647117037103,"D. Essugo",15,1,"Las Palmas",15
16,10,0,45,55,48.825,35.224,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 216, 218)",TRUE,302889,60.165,29.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2737224049,0,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.83","12.6","57.3","43.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",18,"Pepelu","MC",TRUE,11.1491294946216,0,-25.9065079995144,"Pepelu",16,1,"Las Palmas",16
17,13,0,46,838,48.51,38.76,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,91214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667,2737224053,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",8,"Jose Campana","DMC",TRUE,0,0,NA,"J. Campana",17,1,"Las Palmas",17
18,15,0,52,838,57.96,59.16,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 216, 218)",TRUE,91214,61.845,56.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,2737224099,0,56,213,212,140,141,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","5.71","4.6","58.9","83.3",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Las Palmas","Valencia",8,"Jose Campana","DMC",TRUE,4.61087364402329,0,-32.9278626531642,"J. Campana",18,1,"Las Palmas",18
19,12,0,52,55,38.22,7.82,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,367180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,2737224097,0,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,NA,NA,NA,"Valencia","Las Palmas",12,"Thierry Correia","DR",TRUE,0,0,NA,"T. Correia",19,1,"Las Palmas",19
20,16,0,53,838,59.115,62.424,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,91214,43.68,65.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333,2737224135,0,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","2.95","15.7","41.6","96.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01473596,0.01126267,-0.00347329,"Las Palmas","Valencia",8,"Jose Campana","DMC",TRUE,-14.8927542311228,0,169.273026725738,"J. Campana",20,1,"Las Palmas",20
21,16.5,0,55,838,43.68,65.348,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,140982,41.265,60.588,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,0.916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01126267,0.01126267,0,"Las Palmas","Valencia",23,"Alex Munoz","DL",TRUE,0,-0.190191287026096,-116.901092951541,"A. Munoz",21,1,"Las Palmas",21
22,17,0,57,838,41.265,60.588,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,140982,25.83,48.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,2737224201,0,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","3.79","19.4","24.6","71.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01126267,0.01001304,-0.00124963,"Las Palmas","Valencia",23,"Alex Munoz","DL",TRUE,-11.4874190152952,0,-142.686658219734,"A. Munoz",22,1,"Las Palmas",22
23,18,1,1,838,28.14,50.184,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,364624,11.76,36.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01666666666667,2737224289,1,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","3.83","21.2","11.2","54.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01110462,0.01082722,-0.000277400000000001,"Las Palmas","Valencia",15,"Scott McKenna","DC",TRUE,-14.7342553702121,0,-140.580546794012,"S. McKenna",23,1,"Las Palmas",23
24,19,1,6,838,12.705,37.944,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 124, 127, 36, 38, 216, 218)",TRUE,90811,49.77,22.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2737224319,1,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","5.90","40.0","47.4","33.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01082722,0.01429128,0.00346406,"Las Palmas","Valencia",1,"Jasper Cillessen","GK",TRUE,36.0613363924712,0,-21.9797553168807,"J. Cillessen",24,1,"Las Palmas",24
25,20,1,9,838,47.145,23.664,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,448212,60.585,28.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,2737224331,1,56,213,212,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.36","14.4","57.7","42.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-10-22 05:49:17",42453,"Mestalla","Jesús Gil Manzano","2 : 3",55,838,0.01429128,0.01689528,0.002604,"Las Palmas","Valencia",20,"Kirian Rodriguez","AMC",TRUE,14.048463479251,0,20.7799650546965,"K. Rodriguez",25,1,"Las Palmas",25
