"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_Length","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_Chipped","type_value_Cross","type_value_BlockedCross","type_value_ThrowIn","type_value_LayOff","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_Assisted","type_value_BlockedX","type_value_LeftFoot","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_IndividualPlay","type_value_BlockedY","type_value_LowCentre","type_value_GoalMouthY","type_value_Hands","type_value_Collected","type_value_StandingSave","type_value_KeeperSaveObox","type_value_KeeperThrow","type_value_AerialFoul","type_value_Foul","type_value_FreekickTaken","type_value_Blocked","type_value_LowLeft","type_value_OutfielderBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_GoalKick","type_value_Head","type_value_IntentionalAssist","type_value_SmallBoxCentre","type_value_HighCentre","type_value_FromCorner","type_value_FirstTouch","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_BoxLeft","type_value_Volley","type_value_RightFoot","type_value_OverRun","type_value_Penalty","type_value_KeeperMissed","type_value_DivingSave","type_value_BigChance","type_value_BoxCentre","type_value_Throughball","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_MissHigh","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_LowRight","type_value_OneOnOne","type_value_FastBreak","type_value_DeepBoxRight","type_value_HighRight","type_value_ParriedDanger","type_value_BoxRight","type_value_OtherBodyPart","type_value_Feet","type_value_Yellow","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_OutOfBoxLeft","value_Angle","value_PassEndY","value_PassEndX","value_Zone","value_Length","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_MissLeft","value_MissRight","value_CornerTaken","value_Chipped","value_Cross","value_BlockedCross","value_ThrowIn","value_LayOff","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_Assisted","value_BlockedX","value_LeftFoot","value_RelatedEventId","value_OutOfBoxCentre","value_RegularPlay","value_IndividualPlay","value_BlockedY","value_LowCentre","value_GoalMouthY","value_Hands","value_Collected","value_StandingSave","value_KeeperSaveObox","value_KeeperThrow","value_AerialFoul","value_Foul","value_FreekickTaken","value_Blocked","value_LowLeft","value_OutfielderBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_GoalKick","value_Head","value_IntentionalAssist","value_SmallBoxCentre","value_HighCentre","value_FromCorner","value_FirstTouch","value_ParriedSafe","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_BoxLeft","value_Volley","value_RightFoot","value_OverRun","value_Penalty","value_KeeperMissed","value_DivingSave","value_BigChance","value_BoxCentre","value_Throughball","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_MissHigh","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_LowRight","value_OneOnOne","value_FastBreak","value_DeepBoxRight","value_HighRight","value_ParriedDanger","value_BoxRight","value_OtherBodyPart","value_Feet","value_Yellow","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamPlayerFormation","value_TeamFormation","value_OutOfBoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,8,0,22,37,74.55,35.292,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,371281,89.355,30.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366666666666667,2721897523,0,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.98","45.1","85.1","Center","15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",17,"Michael Olise","AMR",TRUE,14.4815153409346,0,-17.3449895326438,"M. Olise",11,3,"Bayern",11
12,9,0,23,37,89.355,30.192,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,395252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383333333333333,2721897527,0,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",42,"Jamal Musiala","AMC",TRUE,0,0,NA,"J. Musiala",12,3,"Bayern",12
13,8,0,24,684,8.61,44.064,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,69807,0,57.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2721897553,0,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.17","84.5","0.0","Back","16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Dinamo Zagreb","Bayern",28,"Kevin Theophile-Catherine","DC",TRUE,0,0,122.730037886072,"K. Theophile-Catherine",13,3,"Bayern",13
14,9,0,25,684,5.46,50.048,"FirstHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,69807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,2721897555,0,NA,NA,NA,56,NA,NA,NA,233,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Dinamo Zagreb","Bayern",28,"Kevin Theophile-Catherine","DC",TRUE,0,0,NA,"K. Theophile-Catherine",14,3,"Bayern",14
15,10,0,25,37,99.54,17.952,"FirstHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,395252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,2721897537,0,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",42,"Jamal Musiala","AMC",TRUE,0,0,NA,"J. Musiala",15,3,"Bayern",15
16,11,0,52,37,104.475,0.34,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218)",TRUE,119501,91.455,3.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,2721897833,0,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.91","5.1","87.1","Right","13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,0.01248344,0.01473596,0.00225252,"Bayern","Dinamo Zagreb",7,"Serge Gnabry","AML",TRUE,0.262446602871854,0,166.490952492269,"S. Gnabry",16,3,"Bayern",16
17,12,0,54,37,91.455,3.264,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 124, 126, 36, 37, 217, 218)",TRUE,371281,92.085,5.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2721897841,0,213,141,140,56,212,NA,286,233,NA,NA,NA,NA,NA,155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.25","7.6","87.7","Right","2.0",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",17,"Michael Olise","AMR",TRUE,1.99579586782512,0,71.691531721105,"M. Olise",17,3,"Bayern",17
18,10,0,54,684,12.705,61.948,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 59)",TRUE,535316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2721897855,0,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Dinamo Zagreb","Bayern",3,"Takuya Ogiwara","DL",TRUE,0,0,NA,"T. Ogiwara",18,3,"Bayern",18
19,13,0,57,37,92.61,4.216,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,371281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,2721897873,0,NA,NA,NA,56,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",17,"Michael Olise","AMR",TRUE,0,0,NA,"M. Olise",19,3,"Bayern",19
20,11,0,57,684,12.39,63.784,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,535316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,2721897883,0,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Dinamo Zagreb","Bayern",3,"Takuya Ogiwara","DL",TRUE,0,0,NA,"T. Ogiwara",20,3,"Bayern",20
21,15,0,58,37,90.3,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 217)",TRUE,371281,76.86,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966666666666667,2721897941,0,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.69","8.0","73.2","Right","14.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",17,"Michael Olise","AMR",TRUE,-3.0523212012835,0,157.963773059855,"M. Olise",21,3,"Bayern",21
22,15.5,1,0,37,76.86,5.44,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,119501,74.55,10.744,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",7,"Serge Gnabry","AML",TRUE,0,1.77899163992236,113.534106019285,"S. Gnabry",22,3,"Bayern",22
23,16,1,2,37,74.55,10.744,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,119501,68.145,24.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03333333333333,2721897969,1,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.02","35.5","64.9","Center","14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",7,"Serge Gnabry","AML",TRUE,0.16390781929082,0,115.553759792664,"S. Gnabry",23,3,"Bayern",23
24,16.5,1,3.5,37,68.145,24.14,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,320040,58.8,31.756,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1.05833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",19,"Alphonso Davies","DL",TRUE,0,-8.10331007566564,140.820610636683,"A. Davies",24,3,"Bayern",24
25,17,1,5,37,58.8,31.756,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,320040,64.89,57.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08333333333333,2721898005,1,213,141,140,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.34","84.4","61.8","Left","26.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-17 21:58:57",0,"Allianz Arena","Juan Martínez Munuera","9 : 2",37,684,NA,NA,NA,"Bayern","Dinamo Zagreb",19,"Alphonso Davies","DL",TRUE,-0.178257948611268,0,76.6367139188036,"A. Davies",25,3,"Bayern",25
