"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","qualifiers","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1147,614.5,60,41.5,332,64.68,50.456,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,383110,68.145,51.068,NA,NA,NA,NA,NA,615,NA,NA,NA,NA,62.6916666666667,NA,NA,"NULL",0.01935132,0.01870347,-0.000647850000000002,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,0,2.93348776720961,10.0164693227175,"L. Kalvach",1147,66,"Czechia",1147
1148,615,60,43,332,68.145,51.068,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,383110,76.755,50.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7166666666667,2718153325,63,"list(type = list(value = c(212, 140, 141, 213, 56), displayName = c(""Length"", ""PassEndX"", ""PassEndY"", ""Angle"", ""Zone"")), value = c(""8.7"", ""73.1"", ""73.6"", ""6.17"", ""Center""))",0.01870347,0.0241224,0.00541893,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,8.12969879119554,0,-6.75616449486157,"L. Kalvach",1148,66,"Czechia",1148
1149,616,60,44,332,76.755,50.048,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,243565,79.065,62.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7333333333333,2718153327,63,"list(type = list(value = c(140, 212, 56, 213, 141), displayName = c(""PassEndX"", ""Length"", ""Zone"", ""Angle"", ""PassEndY"")), value = c(""75.3"", ""12.7"", ""Left"", ""1.39"", ""92.0""))",0.0241224,0.02756312,0.00344072,"Czechia","Georgia",10,"Patrik Schick","FW",TRUE,-6.09279978966531,0,79.5396821381326,"P. Schick",1149,66,"Czechia",1149
1150,617,60,47,332,71.4,61.88,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,363731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7833333333333,2718153337,63,"list(type = list(value = c(13, 56, 233, 286), displayName = c(""Foul"", ""Zone"", ""OppositeRelatedEvent"", ""Offensive"")), value = c(NA, ""Left"", ""509"", NA))",NA,NA,NA,"Czechia","Georgia",8,"Jaroslav Zeleny","Sub",NA,0,0,NA,"J. Zeleny",1150,66,"Czechia",1150
1151,509,60,47,413,33.6,6.12,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,295345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7833333333333,2718153333,63,"list(type = list(value = c(285, 13, 233, 56), displayName = c(""Defensive"", ""Foul"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, NA, ""617"", ""Back""))",NA,NA,NA,"Georgia","Czechia",2,"Otar Kakabadze","DMR",TRUE,0,0,NA,"O. Kakabadze",1151,66,"Czechia",1151
1152,619,61,28,332,76.125,64.668,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 123, 124, 125, 40, 41, 44, 36, 38, 217, 218)",TRUE,383685,93.45,39.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4666666666667,2718153479,64,"list(type = list(value = c(140, 154, 212, 2, 56, 155, 213, 5, 141, 210, 11113), displayName = c(""PassEndX"", ""IntentionalAssist"", ""Length"", ""Cross"", ""Zone"", ""Chipped"", ""Angle"", ""FreekickTaken"", ""PassEndY"", ""ShotAssist"", ""KeyPass"")), value = c(""89.0"", NA, ""30.2"", NA, ""Center"", NA, ""5.32"", NA, ""58.7"", ""13"", NA))",0.02122129,0.10805102,0.08682973,"Czechia","Georgia",14,"Lukas Provod","AMC",TRUE,29.1453813107607,0,-55.0101548334043,"L. Provod",1152,66,"Czechia",1152
1153,619.5,61,30,332,93.45,39.916,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,383110,94.185,18.972,NA,NA,NA,NA,NA,620,NA,NA,NA,NA,63.5,NA,NA,"NULL",0.10805102,0.05491138,-0.05313964,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,0,-5.53803165634927,-87.9901106412258,"L. Kalvach",1153,66,"Czechia",1153
1154,620,61,32,332,94.185,18.972,"SecondHalf","MissedShots","Successful",NA,NA,NA,"c(91, 7, 90, 10, 1, 5, 12)",TRUE,383110,NA,NA,92.8,52.2,2.8,49.028,TRUE,619,383685,NA,NA,NA,63.5333333333333,2718153503,64,"list(type = list(value = c(328, 147, 20, 146, 73, 108, 29, 102, 24, 56, 55, 103, 63, 154), displayName = c(""FirstTouch"", ""BlockedY"", ""RightFoot"", ""BlockedX"", ""MissLeft"", ""Volley"", ""Assisted"", ""GoalMouthY"", ""SetPiece"", ""Zone"", ""RelatedEventId"", ""GoalMouthZ"", ""BoxRight"", ""IntentionalAssist"")), value = c(NA, ""52.2"", NA, ""92.8"", NA, NA, NA, ""72.1"", NA, ""Center"", ""619"", ""2.8"", NA, NA))",NA,NA,NA,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,0,0,NA,"L. Kalvach",1154,66,"Czechia",1154
1155,623,61,33,332,94.29,34.068,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,383110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.55,2718153565,64,"list(type = list(value = 56, displayName = ""Zone""), value = ""Center"")",NA,NA,NA,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,0,0,NA,"L. Kalvach",1155,66,"Czechia",1155
1156,510,61,34,413,8.925,33.592,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,295346,13.02,43.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5666666666667,2718153513,64,"list(type = list(value = c(212, 140, 213, 141, 56, 15), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"", ""Head"")), value = c(""10.6"", ""12.4"", ""1.17"", ""63.7"", ""Back"", NA))",NA,NA,NA,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,0,0,67.1629214986636,"G. Gvelesiani",1156,67,"Georgia",1156
1157,621,61,34,332,93.03,24.684,"SecondHalf","MissedShots","Successful",NA,NA,NA,"c(91, 7, 90, 10, 1, 5, 13)",TRUE,383110,NA,NA,NA,NA,79.2,37.808,TRUE,NA,NA,NA,NA,NA,63.5666666666667,2718153515,64,"list(type = list(value = c(103, 74, 108, 24, 63, 56, 72, 102, 328), displayName = c(""GoalMouthZ"", ""MissHigh"", ""Volley"", ""SetPiece"", ""BoxRight"", ""Zone"", ""LeftFoot"", ""GoalMouthY"", ""FirstTouch"")), value = c(""79.2"", NA, NA, NA, NA, ""Center"", NA, ""55.6"", NA))",NA,NA,NA,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,0,0,NA,"L. Kalvach",1157,67,"Georgia",1157
1158,512,62,0,413,1.47,32.776,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,401633,4.83,43.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2718153617,65,"list(type = list(value = c(56, 213, 140, 212, 141, 124), displayName = c(""Zone"", ""Angle"", ""PassEndX"", ""Length"", ""PassEndY"", ""GoalKick"")), value = c(""Back"", ""1.27"", ""4.6"", ""11.4"", ""64.2"", NA))",0.00941056,0.0088799,-0.000530660000000001,"Georgia","Czechia",12,"Giorgi Mamardashvili","GK",TRUE,2.90291087202453,0,72.8380811971347,"G. Mamardashvili",1158,67,"Georgia",1158
1159,512.5,62,1,413,4.83,43.656,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,283760,8.295,41.616,NA,NA,NA,NA,NA,513,NA,NA,NA,NA,64.0166666666667,NA,NA,"NULL",0.0088799,0.00941056,0.000530660000000001,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,3.62988897547092,-30.4872191304605,"O. Kiteishvili",1159,67,"Georgia",1159
1160,513,62,2,413,8.295,41.616,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,283760,31.185,50.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0333333333333,2718153643,65,"list(type = list(value = c(212, 140, 56, 213, 141), displayName = c(""Length"", ""PassEndX"", ""Zone"", ""Angle"", ""PassEndY"")), value = c(""24.4"", ""29.7"", ""Back"", ""0.35"", ""73.6""))",0.00941056,0.01110462,0.00169406,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,21.4650911224334,0,20.2223074563122,"O. Kiteishvili",1160,67,"Georgia",1160
1161,514,62,5,413,31.185,50.048,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 124, 127, 35, 38, 215, 218)",TRUE,370984,26.565,18.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0833333333333,2718153663,65,"list(type = list(value = c(56, 213, 141, 1, 155, 212, 140), displayName = c(""Zone"", ""Angle"", ""PassEndY"", ""Longball"", ""Chipped"", ""Length"", ""PassEndX"")), value = c(""Back"", ""4.57"", ""26.8"", NA, NA, ""32.2"", ""25.3""))",0.01110462,0.01001304,-0.00109158,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,-4.4664767992373,0,-98.2601205234583,"K. Kvaratskhelia",1161,67,"Georgia",1161
1162,515,62,8,413,26.565,18.224,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,69335,31.08,29.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1333333333333,2718153671,65,"list(type = list(value = c(213, 141, 212, 140, 56), displayName = c(""Angle"", ""PassEndY"", ""Length"", ""PassEndX"", ""Zone"")), value = c(""1.20"", ""43.9"", ""12.5"", ""29.6"", ""Back""))",0.01110462,0.01132376,0.00021914,"Georgia","Czechia",4,"Guram Kashia","DC",TRUE,5.96953059174827,0,68.7794612751803,"G. Kashia",1162,67,"Georgia",1162
1163,515.5,62,9,413,31.08,29.852,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,395346,27.93,25.568,NA,NA,NA,NA,NA,516,NA,NA,NA,NA,64.15,NA,NA,"NULL",0.01132376,0.01001304,-0.00131072,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,0,-3.49359748734796,-126.32682595212,"G. Kochorashvili",1163,67,"Georgia",1163
1164,516,62,10,413,27.93,25.568,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,395346,35.07,5.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1666666666667,2718153693,65,"list(type = list(value = c(56, 140, 212, 141, 213), displayName = c(""Zone"", ""PassEndX"", ""Length"", ""PassEndY"", ""Angle"")), value = c(""Back"", ""33.4"", ""21.7"", ""7.4"", ""5.05""))",0.01132376,0.00977659,-0.00154717,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,1.83741853921204,0,-70.828350795047,"G. Kochorashvili",1164,67,"Georgia",1164
1165,517,62,12,413,33.705,6.596,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 36, 37, 216, 218)",TRUE,295345,58.695,39.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,2718153715,65,"list(type = list(value = c(155, 213, 140, 1, 212, 141, 56), displayName = c(""Chipped"", ""Angle"", ""PassEndX"", ""Longball"", ""Length"", ""PassEndY"", ""Zone"")), value = c(NA, ""0.92"", ""55.9"", NA, ""41.3"", ""58.1"", ""Center""))",0.00977659,0.01689528,0.00711869,"Georgia","Czechia",2,"Otar Kakabadze","DMR",TRUE,29.7489005140174,0,52.7906875220885,"O. Kakabadze",1165,67,"Georgia",1165
1166,518,62,16,413,58.695,39.508,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,370984,50.715,40.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2666666666667,2718153749,65,"list(type = list(value = c(140, 213, 56, 141, 212), displayName = c(""PassEndX"", ""Angle"", ""Zone"", ""PassEndY"", ""Length"")), value = c(""48.3"", ""2.96"", ""Back"", ""60.2"", ""8.1""))",0.01689528,0.01484598,-0.0020493,"Georgia","Czechia",7,"Khvicha Kvaratskhelia","FW",TRUE,-8.09487402835591,0,169.854455566104,"K. Kvaratskhelia",1166,67,"Georgia",1166
1167,518.5,62,19,413,50.715,40.936,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363139,73.185,60.724,NA,NA,NA,NA,NA,519,NA,NA,NA,NA,64.3166666666667,NA,NA,"NULL",0.01484598,0.02122129,0.00637531,"Georgia","Czechia",10,"Giorgi Chakvetadze","MC",TRUE,0,13.1767472825862,41.3684639806435,"G. Chakvetadze",1167,67,"Georgia",1167
1168,519,62,22,413,73.185,60.724,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,363139,93.45,63.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3666666666667,2718153757,65,"list(type = list(value = c(141, 213, 56, 140, 212), displayName = c(""PassEndY"", ""Angle"", ""Zone"", ""PassEndX"", ""Length"")), value = c(""93.5"", ""0.14"", ""Left"", ""89.0"", ""20.5""))",0.02122129,0.03485072,0.01362943,"Georgia","Czechia",10,"Giorgi Chakvetadze","MC",TRUE,9.79458330714781,0,8.02201292590912,"G. Chakvetadze",1168,67,"Georgia",1168
1169,520,62,25,413,93.45,63.58,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 92, 100, 119, 123, 124, 125, 203, 39, 41, 47, 36, 38, 217, 218)",TRUE,404262,97.65,30.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4166666666667,2718153799,65,"list(type = list(value = c(154, 155, 141, 2, 1, 56, 213, 140, 22, 210, 212, 11112, 11111, 11113), displayName = c(""IntentionalAssist"", ""Chipped"", ""PassEndY"", ""Cross"", ""Longball"", ""Zone"", ""Angle"", ""PassEndX"", ""RegularPlay"", ""ShotAssist"", ""Length"", ""BigChanceCreated"", ""IntentionalGoalAssist"", ""KeyPass"")), value = c(NA, NA, ""44.3"", NA, NA, ""Center"", ""4.84"", ""93.0"", NA, ""16"", ""33.7"", NA, NA, NA))",0.03485072,0.25745362,0.2226029,"Georgia","Czechia",14,"Luka Lochoshvili","DML",TRUE,23.445597471475,0,-82.8446336338893,"L. Lochoshvili",1169,67,"Georgia",1169
1170,521,62,26,413,96.705,29.988,"SecondHalf","Goal","Successful",NA,NA,NA,"c(91, 24, 9, 10, 202, 1, 3, 12, 17, 19, 25)",TRUE,389020,NA,NA,NA,NA,12,36.856,TRUE,520,404262,TRUE,NA,NA,64.4333333333333,2718153803,65,"list(type = list(value = c(29, 20, 154, 22, 76, 56, 55, 17, 103, 328, 214, 108, 102), displayName = c(""Assisted"", ""RightFoot"", ""IntentionalAssist"", ""RegularPlay"", ""LowLeft"", ""Zone"", ""RelatedEventId"", ""BoxCentre"", ""GoalMouthZ"", ""FirstTouch"", ""BigChance"", ""Volley"", ""GoalMouthY"")), value = c(NA, NA, NA, NA, NA, ""Center"", ""520"", NA, ""12.0"", NA, NA, NA, ""54.2""))",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",1170,67,"Georgia",1170
1171,624,63,56,332,52.29,34.272,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 216, 218)",TRUE,404200,47.25,34.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9333333333333,2718154175,66,"list(type = list(value = c(140, 56, 213, 212, 141), displayName = c(""PassEndX"", ""Zone"", ""Angle"", ""Length"", ""PassEndY"")), value = c(""45.0"", ""Back"", ""3.14"", ""5.0"", ""50.4""))",0.01689528,0.01484598,-0.0020493,"Czechia","Georgia",20,"Ondrej Lingr","Sub",NA,-5.03993875291755,0,180,"O. Lingr",1171,68,"Czechia",1171
1172,625,63,57,332,47.25,34.272,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,143595,49.455,40.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.95,2718154181,66,"list(type = list(value = c(140, 212, 213, 56, 141), displayName = c(""PassEndX"", ""Length"", ""Angle"", ""Zone"", ""PassEndY"")), value = c(""47.1"", ""6.5"", ""1.22"", ""Back"", ""59.4""))",0.01484598,0.01484598,0,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,1.83906134732174,0,70.1862067545043,"T. Soucek",1172,68,"Czechia",1172
1173,626,63,58,332,49.14,40.188,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,383685,42,16.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9666666666667,2718154197,66,"list(type = list(value = c(140, 213, 141, 56, 212), displayName = c(""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"", ""Length"")), value = c(""40.0"", ""4.42"", ""24.6"", ""Back"", ""24.5""))",0.01484598,0.01214719,-0.00269879,"Czechia","Georgia",14,"Lukas Provod","AMC",TRUE,-9.12304374565563,0,-106.927513064147,"L. Provod",1173,68,"Czechia",1173
1174,627,64,1,332,42,16.728,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,404203,46.725,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0166666666667,2718154209,67,"list(type = list(value = c(56, 141, 212, 213, 140), displayName = c(""Zone"", ""PassEndY"", ""Length"", ""Angle"", ""PassEndX"")), value = c(""Back"", ""5.2"", ""14.0"", ""5.06"", ""44.5""))",0.01214719,0.01248344,0.00033625,"Czechia","Georgia",2,"David Zima","DC",TRUE,-0.43262149584946,0,-70.2939171050583,"D. Zima",1174,68,"Czechia",1174
1175,627.5,64,4.5,332,46.725,3.536,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,111372,62.055,9.112,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,66.075,NA,NA,"NULL",0.01248344,0.0174506,0.00496716,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,0,16.1218367194558,19.98790782743,"V. Coufal",1175,68,"Czechia",1175
1176,628,64,8,332,62.055,9.112,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,111372,71.925,10.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1333333333333,2718154229,67,"list(type = list(value = c(212, 141, 56, 213, 140), displayName = c(""Length"", ""PassEndY"", ""Zone"", ""Angle"", ""PassEndX"")), value = c(""9.9"", ""14.9"", ""Right"", ""0.10"", ""68.5""))",0.01870347,0.02401521,0.00531174,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,8.84782020449669,0,5.90019941727485,"V. Coufal",1176,68,"Czechia",1176
1177,629,64,10,332,72.87,11.424,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,404200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1666666666667,2718154231,67,"list(type = list(value = c(56, 233, 13, 286), displayName = c(""Zone"", ""OppositeRelatedEvent"", ""Foul"", ""Offensive"")), value = c(""Right"", ""522"", NA, NA))",NA,NA,NA,"Czechia","Georgia",20,"Ondrej Lingr","Sub",NA,0,0,NA,"O. Lingr",1177,68,"Czechia",1177
1178,522,64,10,413,32.13,56.576,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,247643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1666666666667,2718154249,67,"list(type = list(value = c(13, 285, 233, 56), displayName = c(""Foul"", ""Defensive"", ""OppositeRelatedEvent"", ""Zone"")), value = c(NA, NA, ""629"", ""Back""))",NA,NA,NA,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,0,0,NA,"L. Dvali",1178,69,"Georgia",1178
1179,630,64,42,332,71.085,11.968,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 124, 126, 36, 37, 217, 218)",TRUE,111372,91.875,27.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7,2718154467,67,"list(type = list(value = c(141, 213, 5, 212, 56, 140, 2, 155), displayName = c(""PassEndY"", ""Angle"", ""FreekickTaken"", ""Length"", ""Zone"", ""PassEndX"", ""Cross"", ""Chipped"")), value = c(""41.0"", ""0.65"", NA, ""26.2"", ""Center"", ""87.5"", NA, NA))",NA,NA,NA,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,25.9612865309384,0,37.4292858597429,"V. Coufal",1179,69,"Georgia",1179
1180,523,64,45,413,7.77,40.732,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,247643,10.815,3.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.75,2718154491,67,"list(type = list(value = c(141, 213, 56, 15, 212, 140), displayName = c(""PassEndY"", ""Angle"", ""Zone"", ""Head"", ""Length"", ""PassEndX"")), value = c(""5.6"", ""4.79"", ""Back"", NA, ""37.0"", ""10.3""))",NA,NA,NA,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,0,0,-85.2856744860635,"L. Dvali",1180,69,"Georgia",1180
1181,524,64,48,413,10.815,3.808,"SecondHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,283760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,2718154509,67,"list()",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,0,NA,"O. Kiteishvili",1181,69,"Georgia",1181
1182,525,64,48,413,12.18,3.196,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,283760,21.105,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,2718154563,67,"list(type = list(value = c(141, 212, 213, 56, 140), displayName = c(""PassEndY"", ""Length"", ""Angle"", ""Zone"", ""PassEndX"")), value = c(""5.5"", ""8.9"", ""0.06"", ""Back"", ""20.1""))",0.00779616,0.00844854,0.000652379999999999,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,8.61253182602246,0,3.48799892154499,"O. Kiteishvili",1182,69,"Georgia",1182
1183,526,64,55,413,21.105,3.74,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,389020,21.84,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9166666666667,2718154567,67,"list(type = list(value = c(213, 141, 56, 212, 140), displayName = c(""Angle"", ""PassEndY"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""1.16"", ""8.0"", ""Back"", ""1.9"", ""20.8""))",0.00844854,0.00844854,0,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,1.25783781838361,0,66.6186160563295,"G. Mikautadze",1183,69,"Georgia",1183
1184,527,64,55,413,20.58,5.576,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,283760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9166666666667,2718154591,67,"list(type = list(value = c(285, 56, 13, 233), displayName = c(""Defensive"", ""Zone"", ""Foul"", ""OppositeRelatedEvent"")), value = c(NA, ""Back"", NA, ""631""))",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,0,NA,"O. Kiteishvili",1184,69,"Georgia",1184
1185,631,64,55,332,84.42,62.424,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,383110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9166666666667,2718154571,67,"list(type = list(value = c(56, 286, 13, 233), displayName = c(""Zone"", ""Offensive"", ""Foul"", ""OppositeRelatedEvent"")), value = c(""Left"", NA, NA, ""527""))",NA,NA,NA,"Czechia","Georgia",18,"Lukas Kalvach","Sub",NA,0,0,NA,"L. Kalvach",1185,69,"Georgia",1185
1186,528,65,19,413,21.84,5.44,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 36, 37, 215, 218)",TRUE,295346,30.975,21.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3166666666667,2718154773,68,"list(type = list(value = c(141, 213, 5, 56, 140, 212), displayName = c(""PassEndY"", ""Angle"", ""FreekickTaken"", ""Zone"", ""PassEndX"", ""Length"")), value = c(""31.5"", ""1.05"", NA, ""Back"", ""29.5"", ""18.4""))",0.00844854,0.01110462,0.00265608,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,12.8412488108205,0,60.245466449188,"G. Gvelesiani",1186,69,"Georgia",1186
1187,529,65,20,413,30.975,21.42,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,283760,12.915,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3333333333333,2718154779,68,"list(type = list(value = c(213, 141, 212, 140, 56), displayName = c(""Angle"", ""PassEndY"", ""Length"", ""PassEndX"", ""Zone"")), value = c(""2.47"", ""52.5"", ""23.0"", ""12.3"", ""Back""))",0.01110462,0.01082722,-0.000277400000000001,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,-17.014360206557,0,141.666659890901,"O. Kiteishvili",1187,69,"Georgia",1187
1188,530,65,21,413,12.81,35.836,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,401633,13.86,63.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.35,2718154793,68,"list(type = list(value = c(141, 56, 213, 212, 140), displayName = c(""PassEndY"", ""Zone"", ""Angle"", ""Length"", ""PassEndX"")), value = c(""93.0"", ""Back"", ""1.53"", ""27.4"", ""13.2""))",0.01082722,0.00779616,-0.00303106,"Georgia","Czechia",12,"Giorgi Mamardashvili","GK",TRUE,-3.50732531558106,0,87.8057526582523,"G. Mamardashvili",1188,69,"Georgia",1188
1189,531,65,24,413,13.86,63.24,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 38, 216, 218)",TRUE,247643,48.72,62.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4,2718154813,68,"list(type = list(value = c(212, 140, 56, 1, 213, 141), displayName = c(""Length"", ""PassEndX"", ""Zone"", ""Longball"", ""Angle"", ""PassEndY"")), value = c(""34.9"", ""46.4"", ""Back"", NA, ""6.27"", ""92.4""))",NA,NA,NA,"Georgia","Czechia",3,"Lasha Dvali","DC",TRUE,32.4801519800734,0,-0.670556819543785,"L. Dvali",1189,69,"Georgia",1189
